epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,438.053,0.49059,0.26561,0.91992,0.99962,1,0.995,0.884,0.5248,0.24754,0.94828,0.0006734,0.0006734,0.0006734
69,444.26,0.47402,0.26095,0.91458,0.99962,1,0.995,0.89112,0.52364,0.23259,0.94526,0.0006536,0.0006536,0.0006536
70,450.735,0.48773,0.27009,0.91108,0.99963,1,0.995,0.90253,0.50931,0.24,0.94068,0.0006338,0.0006338,0.0006338
71,457.023,0.45494,0.25717,0.88444,0.99963,1,0.995,0.89324,0.50743,0.23659,0.94535,0.000614,0.000614,0.000614
72,463.425,0.46002,0.25538,0.89058,0.99962,1,0.995,0.88693,0.52301,0.23885,0.95045,0.0005942,0.0005942,0.0005942
73,469.681,0.44771,0.25718,0.90107,0.99961,1,0.995,0.89651,0.49983,0.23766,0.93641,0.0005744,0.0005744,0.0005744
74,476.141,0.47784,0.26222,0.88621,0.99962,1,0.995,0.88975,0.5078,0.22968,0.9413,0.0005546,0.0005546,0.0005546
75,482.533,0.47117,0.26439,0.90411,0.99963,1,0.995,0.88043,0.59092,0.26628,0.99717,0.0005348,0.0005348,0.0005348
76,488.857,0.45164,0.26228,0.90236,0.99964,1,0.995,0.8845,0.54861,0.23781,0.97234,0.000515,0.000515,0.000515
77,495.188,0.42251,0.24117,0.88552,0.99962,1,0.995,0.87994,0.56683,0.24017,0.98226,0.0004952,0.0004952,0.0004952
78,501.495,0.45262,0.25391,0.90005,0.99962,1,0.995,0.89234,0.51479,0.22809,0.94638,0.0004754,0.0004754,0.0004754
79,507.92,0.43332,0.24097,0.89579,0.99961,1,0.995,0.89424,0.51509,0.22521,0.94712,0.0004556,0.0004556,0.0004556
80,514.237,0.44327,0.25497,0.88701,0.99964,1,0.995,0.89853,0.49381,0.22468,0.93901,0.0004358,0.0004358,0.0004358
81,520.661,0.44347,0.25191,0.89908,0.99962,1,0.995,0.90115,0.5065,0.23293,0.94535,0.000416,0.000416,0.000416
82,527.035,0.44663,0.24958,0.89798,0.99962,1,0.995,0.89369,0.49231,0.21838,0.93454,0.0003962,0.0003962,0.0003962
83,533.53,0.46137,0.25609,0.90407,0.99963,1,0.995,0.89168,0.54009,0.22841,0.96611,0.0003764,0.0003764,0.0003764
84,540.236,0.4363,0.23892,0.90315,0.99963,1,0.995,0.88906,0.54064,0.2283,0.96712,0.0003566,0.0003566,0.0003566
85,546.639,0.43575,0.24469,0.89356,0.99963,1,0.995,0.89014,0.51419,0.22117,0.95534,0.0003368,0.0003368,0.0003368
86,552.993,0.42367,0.24134,0.87239,0.99962,1,0.995,0.89219,0.52531,0.21902,0.95867,0.000317,0.000317,0.000317
87,559.326,0.44676,0.23924,0.88788,0.99962,1,0.995,0.90242,0.49397,0.20989,0.9404,0.0002972,0.0002972,0.0002972
