epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
197,1534.83,0.25143,0.17183,0.8012,1,1,0.995,0.98914,0.22615,0.1341,0.7812,0.0010298,0.0010298,0.0010298
198,1542.42,0.25166,0.1735,0.81133,0.99918,1,0.995,0.99272,0.19815,0.11922,0.77401,0.00102485,0.00102485,0.00102485
199,1550.06,0.25654,0.17887,0.82637,0.99918,1,0.995,0.98628,0.21904,0.13851,0.78116,0.0010199,0.0010199,0.0010199
200,1557.66,0.25746,0.18055,0.81255,0.99918,1,0.995,0.9913,0.19732,0.12277,0.77482,0.00101495,0.00101495,0.00101495
201,1565.52,0.25595,0.18041,0.81607,0.99918,1,0.995,0.98379,0.21435,0.1278,0.77647,0.00101,0.00101,0.00101
202,1573.14,0.26381,0.18336,0.81911,0.99917,1,0.995,0.98973,0.21942,0.13203,0.77904,0.00100505,0.00100505,0.00100505
203,1580.89,0.25453,0.17898,0.81013,0.99916,1,0.995,0.98982,0.20728,0.12009,0.77571,0.0010001,0.0010001,0.0010001
204,1588.57,0.24944,0.17411,0.81464,0.99905,1,0.995,0.98979,0.21832,0.13094,0.77855,0.00099515,0.00099515,0.00099515
205,1596.19,0.26837,0.17952,0.81631,0.99913,1,0.995,0.98027,0.22163,0.12875,0.78012,0.0009902,0.0009902,0.0009902
206,1603.98,0.26318,0.1764,0.81029,1,1,0.995,0.99179,0.20431,0.12688,0.77348,0.00098525,0.00098525,0.00098525
207,1611.76,0.25385,0.17442,0.81772,0.99917,1,0.995,0.98814,0.19859,0.12185,0.77229,0.0009803,0.0009803,0.0009803
208,1619.59,0.24865,0.17182,0.8127,0.99918,1,0.995,0.99194,0.21415,0.12484,0.77694,0.00097535,0.00097535,0.00097535
209,1627.41,0.25398,0.17651,0.81985,0.99917,1,0.995,0.98725,0.22299,0.12753,0.77936,0.0009704,0.0009704,0.0009704
210,1635.21,0.25914,0.175,0.80844,0.99916,1,0.995,0.9792,0.23494,0.13185,0.78061,0.00096545,0.00096545,0.00096545
211,1642.95,0.2478,0.17267,0.81378,0.99919,1,0.995,0.98714,0.22129,0.124,0.77841,0.0009605,0.0009605,0.0009605
212,1650.62,0.26098,0.17854,0.81653,0.99917,1,0.995,0.98308,0.22684,0.13138,0.77787,0.00095555,0.00095555,0.00095555
213,1658.23,0.25431,0.1784,0.81844,0.99917,1,0.995,0.98737,0.22696,0.12796,0.7805,0.0009506,0.0009506,0.0009506
214,1665.93,0.25798,0.1793,0.82127,0.99918,1,0.995,0.98938,0.21377,0.12759,0.77601,0.00094565,0.00094565,0.00094565
215,1673.62,0.24738,0.1749,0.8077,0.99917,1,0.995,0.98582,0.21578,0.1324,0.77754,0.0009407,0.0009407,0.0009407
216,1681.33,0.24879,0.17436,0.81275,0.99918,1,0.995,0.9886,0.21698,0.12643,0.78116,0.00093575,0.00093575,0.00093575
217,1689,0.24704,0.1731,0.81276,1,1,0.995,0.98748,0.2116,0.13183,0.7767,0.0009308,0.0009308,0.0009308
218,1696.74,0.25419,0.17475,0.82197,0.99917,1,0.995,0.98916,0.20125,0.12242,0.77443,0.00092585,0.00092585,0.00092585
219,1704.58,0.24869,0.17739,0.80926,0.99918,1,0.995,0.98527,0.19458,0.11789,0.77335,0.0009209,0.0009209,0.0009209
220,1712.33,0.25396,0.17426,0.81138,1,1,0.995,0.98907,0.22997,0.13272,0.78356,0.00091595,0.00091595,0.00091595
221,1720.06,0.26185,0.18434,0.82606,0.99917,1,0.995,0.98256,0.22895,0.12783,0.78286,0.000911,0.000911,0.000911
222,1727.82,0.25001,0.17231,0.8217,0.99917,1,0.995,0.9807,0.2223,0.1259,0.77601,0.00090605,0.00090605,0.00090605
223,1735.71,0.25413,0.17163,0.81561,0.99919,1,0.995,0.99109,0.21136,0.13218,0.7739,0.0009011,0.0009011,0.0009011
224,1743.47,0.24571,0.17242,0.815,0.99919,1,0.995,0.98849,0.21036,0.1296,0.77429,0.00089615,0.00089615,0.00089615
225,1751.34,0.25403,0.17755,0.81164,1,1,0.995,0.97768,0.24663,0.13684,0.78117,0.0008912,0.0008912,0.0008912
226,1759.07,0.24822,0.17859,0.8149,1,1,0.995,0.98541,0.22197,0.1357,0.77882,0.00088625,0.00088625,0.00088625
227,1766.72,0.25674,0.17962,0.82546,0.99919,1,0.995,0.9914,0.20051,0.11984,0.77451,0.0008813,0.0008813,0.0008813
228,1774.42,0.24209,0.16986,0.81606,0.99917,1,0.995,0.99061,0.21412,0.13403,0.77855,0.00087635,0.00087635,0.00087635
229,1782.05,0.26044,0.1786,0.81379,0.99919,1,0.995,0.98395,0.21779,0.13437,0.77904,0.0008714,0.0008714,0.0008714
230,1789.81,0.26006,0.17818,0.81853,0.99918,1,0.995,0.98126,0.24358,0.14532,0.78461,0.00086645,0.00086645,0.00086645
231,1797.49,0.2556,0.17761,0.81656,0.99918,1,0.995,0.98115,0.22387,0.1225,0.77664,0.0008615,0.0008615,0.0008615
232,1805.24,0.25305,0.17402,0.81368,0.99918,1,0.995,0.98622,0.2243,0.12994,0.78154,0.00085655,0.00085655,0.00085655
233,1812.94,0.25353,0.1707,0.81358,1,1,0.995,0.98726,0.21381,0.1292,0.77581,0.0008516,0.0008516,0.0008516
234,1820.76,0.25272,0.17535,0.80573,0.99919,1,0.995,0.9845,0.22628,0.13368,0.77805,0.00084665,0.00084665,0.00084665
235,1828.63,0.24712,0.17397,0.81284,0.99917,1,0.995,0.98923,0.2112,0.12582,0.7739,0.0008417,0.0008417,0.0008417
236,1836.49,0.24664,0.16671,0.82212,0.99917,1,0.995,0.9863,0.22035,0.12221,0.77719,0.00083675,0.00083675,0.00083675
237,1844.34,0.25027,0.17339,0.81218,0.99918,1,0.995,0.98752,0.20432,0.12902,0.77259,0.0008318,0.0008318,0.0008318
238,1852.26,0.2451,0.17097,0.80937,0.99911,1,0.995,0.99252,0.20767,0.1244,0.77417,0.00082685,0.00082685,0.00082685
239,1860.19,0.24917,0.17141,0.80961,0.99914,1,0.995,0.9874,0.20429,0.12471,0.77609,0.0008219,0.0008219,0.0008219
240,1867.97,0.26292,0.17675,0.81479,0.99917,1,0.995,0.98411,0.21532,0.13125,0.77508,0.00081695,0.00081695,0.00081695
241,1875.75,0.26022,0.17705,0.81718,0.99916,1,0.995,0.98881,0.21915,0.12772,0.77667,0.000812,0.000812,0.000812
242,1883.48,0.24576,0.17053,0.81642,0.99918,1,0.995,0.98728,0.21998,0.13579,0.77854,0.00080705,0.00080705,0.00080705
243,1891.18,0.25138,0.16973,0.81467,0.99918,1,0.995,0.9871,0.20481,0.12684,0.77399,0.0008021,0.0008021,0.0008021
244,1898.87,0.24222,0.17279,0.80937,0.99919,1,0.995,0.98561,0.21631,0.13363,0.77728,0.00079715,0.00079715,0.00079715
245,1906.71,0.24759,0.17313,0.81926,0.99918,1,0.995,0.98471,0.2209,0.12842,0.77841,0.0007922,0.0007922,0.0007922
246,1914.61,0.25006,0.1708,0.82056,0.99918,1,0.995,0.98897,0.20884,0.12706,0.77698,0.00078725,0.00078725,0.00078725
247,1922.5,0.23083,0.16315,0.80971,0.99916,1,0.995,0.98117,0.22269,0.12924,0.77931,0.0007823,0.0007823,0.0007823
248,1931.07,0.24075,0.1694,0.81257,0.99917,1,0.995,0.98452,0.23495,0.13049,0.78274,0.00077735,0.00077735,0.00077735
249,1939.84,0.24611,0.16799,0.81285,0.99917,1,0.995,0.96885,0.23092,0.13353,0.78081,0.0007724,0.0007724,0.0007724
250,1948.04,0.24546,0.16526,0.81737,0.99918,1,0.995,0.97854,0.22827,0.13192,0.78248,0.00076745,0.00076745,0.00076745
251,1956.09,0.24705,0.16549,0.81477,0.99917,1,0.995,0.97303,0.232,0.12931,0.78314,0.0007625,0.0007625,0.0007625
252,1964.53,0.24191,0.16559,0.81862,0.99916,1,0.995,0.98828,0.21101,0.1284,0.77607,0.00075755,0.00075755,0.00075755
253,1972.86,0.25484,0.17275,0.81482,0.99915,1,0.995,0.98301,0.22991,0.13294,0.7833,0.0007526,0.0007526,0.0007526
254,1981.16,0.25794,0.17373,0.80852,0.99907,1,0.995,0.97857,0.23506,0.13894,0.78513,0.00074765,0.00074765,0.00074765
255,1989.4,0.25398,0.17085,0.82165,0.99918,1,0.995,0.98459,0.21546,0.13049,0.77855,0.0007427,0.0007427,0.0007427
256,1997.68,0.24058,0.16734,0.81851,0.99917,1,0.995,0.98682,0.21298,0.12624,0.77546,0.00073775,0.00073775,0.00073775
257,2005.64,0.23638,0.16377,0.80606,0.99917,1,0.995,0.98686,0.22534,0.12715,0.77951,0.0007328,0.0007328,0.0007328
258,2013.97,0.24811,0.17115,0.81488,0.99917,1,0.995,0.98839,0.21457,0.13061,0.77691,0.00072785,0.00072785,0.00072785
259,2022.19,0.25236,0.17039,0.81277,0.99919,1,0.995,0.98979,0.21149,0.12823,0.77387,0.0007229,0.0007229,0.0007229
260,2030.52,0.24197,0.16539,0.81376,0.99917,1,0.995,0.99104,0.21176,0.12297,0.77633,0.00071795,0.00071795,0.00071795
261,2038.65,0.2501,0.17325,0.8233,0.99916,1,0.995,0.98782,0.20561,0.12072,0.7734,0.000713,0.000713,0.000713
262,2046.84,0.237,0.16249,0.80706,0.99917,1,0.995,0.98382,0.21603,0.11853,0.7773,0.00070805,0.00070805,0.00070805
263,2055.18,0.25036,0.16625,0.81637,0.99919,1,0.995,0.98478,0.22054,0.12337,0.77806,0.0007031,0.0007031,0.0007031
264,2063.43,0.23849,0.16548,0.80655,0.99918,1,0.995,0.98342,0.21853,0.12347,0.77816,0.00069815,0.00069815,0.00069815
265,2071.77,0.23126,0.15668,0.80565,0.99916,1,0.995,0.98335,0.23209,0.12201,0.77993,0.0006932,0.0006932,0.0006932
266,2079.9,0.23883,0.16229,0.81082,0.99917,1,0.995,0.98781,0.20734,0.11951,0.77273,0.00068825,0.00068825,0.00068825
267,2088.22,0.23541,0.15781,0.81264,0.99917,1,0.995,0.98906,0.20947,0.11663,0.77537,0.0006833,0.0006833,0.0006833
268,2096.29,0.24537,0.16832,0.80959,0.99919,1,0.995,0.97835,0.23569,0.13396,0.78297,0.00067835,0.00067835,0.00067835
